Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2019-02-28,197.1077423095703,198.00027856662206,195.82249100460203,198.00027856662206,44873000
2019-03-01,198.64297485351562,199.2141927974908,197.25061697153706,197.39341014269954,9170950
2019-03-05,201.74896240234375,202.784291856951,197.10775545247986,199.92818016987448,14103324
2019-03-06,204.0338897705078,206.49728678785357,203.31985607411426,203.49835884079738,20817638
2019-03-07,207.13990783691406,207.78254497292804,204.10529281816846,204.71222034784995,14837761
2019-03-08,208.49656677246094,209.21057782099714,205.92604100502052,207.2827117824925,13169854
2019-03-11,209.17486572265625,210.56722330752456,207.85390470813414,209.21055269300044,15287916
2019-03-12,210.2816619873047,211.10277930626498,209.31770623600934,209.9246337954558,14686757
2019-03-13,210.56724548339844,212.0667093965308,210.03171457525823,210.63864206126374,11496644
2019-03-14,210.99563598632812,211.35266411535676,207.3898035018536,210.92423941238596,10503481
2019-03-15,207.6396942138672,211.74537043463548,206.60436473083874,211.31694574943307,22219476
2019-03-18,209.60330200195312,210.06743635913944,207.99675444370212,208.4965757770602,9519926
2019-03-19,213.81607055664062,214.20878567555064,209.46049464521673,210.3530310636177,16363247
2019-03-20,213.42332458496094,215.6011122258489,211.78104513990377,214.20875470923815,16221492
2019-03-22,212.92355346679688,214.20880512077912,211.7454080031183,214.20880512077912,8378083
2019-03-25,210.67431640625,212.06667390472725,209.35335547368902,212.06667390472725,8324586
2019-03-26,209.4962158203125,211.6026075427365,207.8182488901547,210.6386743898012,11178168
2019-03-27,209.28195190429688,211.85245448782612,208.21089030311333,209.92456623535136,8757278
2019-03-28,214.2087860107422,215.63685333428234,209.2105730080117,209.99600324706077,18436077
2019-04-01,212.24520874023438,213.63756644933068,211.74538744390085,212.0667059836138,6442182
2019-04-02,212.70933532714844,214.20879932114053,210.38873143961416,212.35232978890997,10228747
2019-04-03,211.45980834960938,213.49478079565694,210.74577459269932,212.78074703874685,9413878
2019-04-04,210.4958038330078,212.2808764969388,209.7460832712062,211.35265319467564,7233298
2019-04-05,210.3173370361328,211.63829827468672,208.9606888211823,210.67436520773038,8107661
2019-04-08,209.03204345703125,210.63861333267474,208.28232291754807,210.3886913997423,5492542
2019-04-09,211.56686401367188,211.85247292228803,208.67504269815413,208.85354543733203,6413515
2019-04-10,210.42445373535156,211.74541503988752,209.56762681410981,211.38838685045638,5540095
2019-04-11,211.63827514648438,212.3879957544837,209.21056531170714,210.3173140522874,11179559
2019-04-12,218.314453125,219.49259843247543,211.0670559002029,211.8167765032658,22658578
2019-04-15,218.13595581054688,221.34909624772718,217.31483852765615,219.8496322190205,13098155
2019-04-16,219.3497772216797,221.31335268550563,218.60005663718556,219.06416830236486,10121522
2019-04-18,217.3505096435547,220.09953814374006,216.74358215505896,220.09953814374006,9178504
2019-04-22,215.49404907226562,218.13594886944804,214.9585181398889,216.95780344788042,6929432
2019-04-23,216.6365203857422,217.63614046945148,215.31555909385884,215.7439838652075,7784732
2019-04-24,218.81427001953125,219.3497782596587,213.1377333184339,216.63648219849912,11888770
2019-04-25,217.1719970703125,221.20627694335676,215.63684624614532,219.38549456014246,24135743
2019-04-26,217.4576416015625,218.77860291719912,216.02959672082565,217.4933512097045,4834044
2019-04-30,215.17271423339844,219.59970926034725,213.8517757495768,217.45760832256764,11593138
2019-05-02,217.77894592285156,218.8499851706743,214.63722476132838,214.9942303007155,7781859
2019-05-03,217.24339294433594,219.52828700172617,216.5650689105209,217.24339294433597,6112578
2019-05-06,219.2069854736328,219.56399096763658,214.744303650293,217.06488462063456,6997113
2019-05-07,215.56539916992188,220.99203601562937,214.81567865592163,220.099499740571,8989234
2019-05-08,214.6728973388672,216.6364955627776,213.24485264743956,214.2087856428607,8179360
2019-05-09,214.10166931152344,215.13702146467384,211.60256293293523,213.78035078506375,10617358
2019-05-10,212.60220336914062,214.53009187905874,211.9952759239749,214.20877335579596,7170576
2019-05-13,206.5686798095703,216.70789928654847,205.42624401875284,210.71004349577467,37262425
2019-05-14,210.17453002929688,212.9592454879153,206.24735617833392,207.78252969280874,21959611
2019-05-15,212.1023712158203,213.70894112004555,208.49653896085297,212.4593993221245,18583184
2019-05-16,210.4601287841797,212.06669879865294,209.38908965108385,212.06669879865294,7637614
2019-05-17,215.2084503173828,215.8867744440997,210.71005816121396,210.71005816121396,11626049
2019-05-20,219.2069854736328,219.59970056890037,215.70823658783,219.09987929949997,11437612
2019-05-21,218.4215545654297,221.34906296968558,217.993129870306,219.20698475338412,10923996
2019-05-22,218.2915802001953,220.51272744960528,216.14325101857588,220.03937538864943,14266773
2019-05-23,209.88026428222656,222.5517342396725,209.00637855696246,222.11477983693896,32589058
2019-05-24,211.5188446044922,212.39273043053225,209.2248568058029,212.28349181725156,11298665
2019-05-27,211.8101806640625,213.77642992130694,210.49934013249617,212.10147599549833,9371741
2019-05-28,210.39007568359375,212.64764307548353,209.80748509220516,212.50198388753276,16199349
2019-05-29,209.8074951171875,212.42917598391202,209.4433586700151,210.31726767906218,7534947
2019-05-30,210.2080078125,211.95577949357417,209.9531100172146,210.4628825275794,8989691
2019-05-31,202.8527374267578,212.2835183507149,202.05166954937698,210.71780316500093,27294002
2019-06-03,202.8527374267578,205.0010663161921,200.485954363663,204.92824825830525,20323304
2019-06-04,203.36251831054688,205.47442671731716,203.03482549654817,203.36251831054688,14384170
2019-06-06,200.81361389160156,204.19996460507286,200.4859211453017,204.19996460507286,11071548
2019-06-07,200.4495086669922,201.57829228367635,199.68486145451243,201.57829228367635,7995725
2019-06-10,203.47174072265625,204.30922913658213,201.65112778468284,202.67067287636456,8947150
2019-06-11,203.79945373535156,204.92823743391313,203.32610176377693,204.56410100329572,8787243
2019-06-12,203.8722686767578,204.92823430515682,202.63424637593334,204.92823430515682,8565517
2019-06-13,204.3456268310547,204.8917968031873,202.85270684806676,203.10760463255934,7475823
2019-06-14,202.48861694335938,204.27280932026082,201.83318520477863,204.27280932026082,8212601
2019-06-17,200.26744079589844,203.0711778583381,199.86690692983564,203.0711778583381,10398919
2019-06-18,200.3402862548828,202.3429558592395,199.53921841314013,201.1049566094056,14378973
2019-06-19,201.86961364746094,203.10763603738124,200.7044323959185,200.77725045408775,9394923
2019-06-20,201.72393798828125,202.4157902651574,200.52233626561224,201.72393798828125,10973042
2019-06-21,199.72125244140625,201.46904711619322,198.99300273689462,201.46904711619322,19311989
2019-06-24,201.17776489257812,202.0880713121807,199.7212653891315,199.7212653891315,9279182
2019-06-25,202.8163299560547,203.90869309142934,199.7212741455845,200.30386474042334,12856683
2019-06-26,202.01527404785156,202.96197805031923,201.25060365178751,202.7799213637069,7707084
2019-06-27,199.1750946044922,202.59784303594358,198.6653220883054,202.4157863687782,24205884
2019-06-28,199.42996215820312,200.5951663305742,198.44683772666272,199.61201881882832,8775151
2019-07-01,200.23106384277344,201.17779095066172,199.64847319801572,199.83052988947634,5236646
2019-07-02,199.42996215820312,200.74080242699216,198.95661022453652,200.52232520215975,10360661
2019-07-03,201.50547790527344,202.124489031511,198.19194504362463,199.7576831417913,18818695
2019-07-04,202.1973114013672,202.63424279141785,200.41309603462128,202.05165221787928,10071080
2019-07-05,203.50814819335938,205.25594296379126,195.1697313187754,202.19730788558704,38474130
2019-07-08,202.05166625976562,206.02060809321208,200.8500644632577,204.01793843236555,12637923
2019-07-09,198.88381958007812,202.12451167447384,198.1919672460449,201.68755716460205,8003290
2019-07-10,198.9202117919922,200.449529455764,197.1724168790804,199.21150709744282,8477115
2019-07-11,200.74081420898438,201.65112064574402,199.2479171919482,199.53921248208647,8727346
2019-07-12,200.30386352539062,201.3234086002778,198.8838076141627,200.55876133421603,10872126
2019-07-15,197.31805419921875,200.70440502509558,197.02675892605816,200.267450575252,8865479
2019-07-16,198.0463104248047,198.6289009902544,197.06316288037632,197.3544812433074,6602372
2019-07-17,198.73814392089844,198.92020059152813,197.13600829102634,198.41042806564096,6536611
2019-07-18,198.8109893798828,200.34030716836605,198.30121678372174,198.7745918888634,9447100
2019-07-19,195.3882293701172,199.7212846525214,195.16975211550712,199.6120460252164,8294444
2019-07-22,192.5480499267578,195.31538971209812,192.2567546462282,195.1697305317303,14037538
2019-07-23,197.09957885742188,197.86424915195394,192.98500134943492,193.34911467431306,14951457
2019-07-24,197.24525451660156,199.06586745352755,195.09692571177908,196.84472059368613,12537555
2019-07-25,195.06048583984375,198.44683664589272,194.36865668511254,197.35447360788527,18350433
2019-07-26,196.9175262451172,197.35448070812265,194.36866367792894,195.71592455205834,4972441
2019-07-29,194.9876708984375,197.4637153655593,194.07736450556135,196.62622702165567,5738104
2019-07-30,195.82518005371094,196.6990659748704,194.1138056996435,195.1697483026852,13743007
2019-07-31,196.77188110351562,197.4273128447882,193.7132688848671,195.60669989264147,14175457
2019-08-01,194.84202575683594,197.13601372668407,194.0773784870248,196.9539570510345,6153824
2019-08-02,192.62088012695312,194.58714058690944,191.6013351017677,194.58714058690944,9233326
2019-08-05,189.19810485839844,192.6208645286487,187.63237842225598,192.5480349441318,12001827
2019-08-06,188.54269409179688,190.43613644184526,187.99651257123958,188.43345547966487,9770895
2019-08-07,184.71939086914062,188.87038841676176,184.31885703034396,188.65191121738127,8816780
2019-08-08,187.70523071289062,188.39705991902974,184.2460616019881,185.7025496075931,6616227
2019-08-09,185.11996459960938,188.5063042192256,184.6101920512711,188.5063042192256,10309668
2019-08-13,179.36680603027344,184.97429175824402,177.69184096242213,184.82864412713985,21801393
2019-08-14,181.15101623535156,184.68301491731162,177.72826771274467,179.36682392128392,14340858
2019-08-16,184.24606323242188,184.5373585280999,180.16789447261846,181.15101898055772,10735480
2019-08-19,183.19009399414062,187.3775010288581,182.75315108672666,184.61017286836434,13006987
2019-08-20,179.5124969482422,183.48142758816263,178.7478380454821,183.22654128724258,15577976
2019-08-21,175.83482360839844,179.8037651904408,175.3978806755557,179.6581175461599,15303762
2019-08-22,174.8152618408203,179.14832788924738,174.05061466649425,176.3809998323418,10917955
2019-08-23,171.938720703125,174.37834483896307,170.88276657121835,174.05064050704223,17073495
2019-08-26,176.5994873046875,177.29132805938133,171.1012395348153,175.28864692962,13352257
2019-08-27,178.78424072265625,179.36684290695447,176.74515038776937,177.65545692440034,15089362
2019-08-28,179.1119384765625,180.34994924015376,177.03643932162396,179.25758612286126,9237042
2019-08-29,175.6527557373047,178.747799716198,174.88809699851205,177.6554251435931,11532941
2019-08-30,178.89346313476562,180.02224683068457,174.0870445955058,176.7815549308751,12225631
2019-09-03,175.9076385498047,178.01954652613884,175.25221843507677,178.01954652613884,9913882
2019-09-04,177.14566040039062,178.09238737941712,175.72558147195403,175.9440587040529,7303230
2019-09-05,177.87391662597656,179.80376813953237,176.2353604057603,176.2353604057603,8777107
2019-09-06,177.61903381347656,179.03911282125296,177.14567029751652,177.910329112481,9039911
2019-09-09,178.78424072265625,179.51249056800287,177.1092753104427,178.16522950812205,9435127
2019-09-11,177.5098114013672,178.7478338453469,176.96362978083107,178.12882262335705,9314093
2019-09-12,175.3250732421875,178.42011780961468,174.77889162207794,177.91034522015116,8395088
2019-09-13,174.7060546875,176.56307661130256,173.7593276721388,175.50712251580293,14572355
2019-09-16,174.3419189453125,175.3978729750671,173.54085116688506,174.41473699420436,7357494
2019-09-17,172.73977661132812,174.85168458798043,172.44846980688106,174.63320736967074,11083300
2019-09-18,174.232666015625,176.45381250606894,170.44579312142383,173.10388248962494,20724917
2019-09-19,172.3756561279297,174.74245040587118,171.93870168024023,174.74245040587118,8810026
2019-09-20,173.35879516601562,180.96896267691056,170.62787579820036,172.5941363582149,66016326
2019-09-23,185.59332275390625,189.7079005092464,181.98850599206102,182.06132404537308,54044544
2019-09-24,186.43080139160156,187.8872894129187,184.82866572216304,185.70255161089116,17828419
2019-09-25,180.27711486816406,186.61283883910912,176.7451164897514,185.7753620636747,21390350
2019-09-26,182.35264587402344,183.08088416754552,179.33041945056715,180.09507831384371,18534981
2019-09-27,184.20965576171875,187.88729063600817,182.06132697271065,182.06132697271065,18211017
2019-09-30,189.2345428466797,189.92637203283857,181.62437563851907,185.52048757655135,21381205
2019-10-01,186.35797119140625,191.12798069730772,185.70255100693993,188.68835663397616,16035574
2019-10-03,190.54539489746094,190.90951979578682,186.46721450037708,187.66882781886292,12832216
2019-10-04,187.34109497070312,192.183922213259,185.8481980249946,191.52850207171088,18781574
2019-10-07,183.44497680664062,187.88727000585573,182.5710794680746,187.52314515311133,22082491
2019-10-09,179.94940185546875,183.66345694838802,179.36681131389068,183.0080368190614,22332047
2019-10-10,177.1092529296875,180.3499447137858,176.70871902739248,179.8765812201175,25230638
2019-10-11,177.6554412841797,179.293997521904,175.57994210177725,177.10925971830613,26037798
2019-10-14,177.76467895507812,179.43964421087898,176.96361112406547,178.7478150004778,15280471
2019-10-15,180.31353759765625,181.4787302912455,178.45651570915885,178.45651570915885,10373904
2019-10-16,177.43698120117188,180.31354830996779,176.34460649472652,180.16790065712922,16681940
2019-10-17,179.03909301757812,179.65810411457102,177.58260514355553,177.69184375362516,14175284
2019-10-18,179.5124969482422,180.45921254875728,178.49295174456205,179.14837201262714,13327812
2019-10-22,181.26023864746094,182.86238568636426,178.38367193820366,178.4200809613303,18979485
2019-10-23,182.82598876953125,183.48140897109366,181.36950071495966,182.35263678735524,13325639
2019-10-24,181.36949157714844,184.97430827417472,180.5684237644989,183.95476322531044,17438024
2019-10-25,180.38636779785156,187.30470637326283,179.87659523881908,187.08622912221918,33846376
2019-10-27,182.35264587402344,182.86241844954114,181.8428732985057,182.02492998686012,3252338
2019-10-29,184.42813110351562,185.77538049859294,181.7336207732574,182.75316584633367,12397313
2019-10-30,188.90682983398438,192.2567602785224,185.19277450806553,186.4307967967396,35611812
2019-10-31,187.6324005126953,191.41927393106175,186.57644642354438,189.3437747792538,17296427
2019-11-01,190.29049682617188,191.5285075556086,188.43346342186197,188.87041788880697,13055757
2019-11-04,189.88995361328125,192.94857703139527,189.38018112024514,191.4920891399075,8199342
2019-11-05,191.4556884765625,192.25675627485634,188.32423533408482,190.07201857217112,10674212
2019-11-06,190.326904296875,192.11110809541725,189.34376829438347,191.49209696570418,9198544
2019-11-07,193.60400390625,193.9317082117058,190.80026663694989,191.45568678796448,15351749
2019-11-08,189.70790100097656,193.3127177721656,189.3437761131619,192.87577483085016,12357632
2019-11-11,188.94325256347656,191.05517241261396,188.469900569444,189.78074100540283,7524183
2019-11-13,184.86508178710938,188.7976030564106,184.3553092292254,188.54271677746863,10664859
2019-11-14,184.90147399902344,186.357961943325,184.42812205268467,185.0471216394433,9222757
2019-11-15,182.53466796875,186.24872295219765,182.06130451259324,185.15634840878255,17386229
2019-11-18,182.6074981689453,183.69986117593461,181.1509987728231,183.11725910946527,8167820
2019-11-19,181.55154418945312,183.37215701027495,181.18743085737123,183.33574798508738,12621028
2019-11-20,182.5710906982422,183.00804516445402,179.65811477731137,181.55154566388546,10362358
2019-11-21,178.92987060546875,183.0808689232766,178.45651863911928,183.0808689232766,10793493
2019-11-22,180.3499298095703,183.9911551950508,179.62169165653557,179.9858049630018,17000856
2019-11-25,180.42279052734375,180.89614252346885,179.33041579914615,180.42279052734375,10994413
2019-11-26,181.44232177734375,182.35262821115145,180.38635615883584,181.07819689579998,20539741
2019-11-27,179.84017944335938,182.09774684558576,179.5852931734339,181.87926960276292,9182137
2019-11-28,179.6581268310547,180.56843330993334,178.89346800398414,180.09506978647903,11416080
2019-11-29,179.43963623046875,180.16788597542129,178.42009120357645,179.69452248719185,10185713
2019-12-02,178.3837127685547,179.80379193666275,178.09241743666203,179.1483716698517,10356741
2019-12-03,177.72825622558594,179.0026874676232,176.70871123195613,178.383676358619,8442322
2019-12-04,177.0728302001953,177.7282503114183,176.23534189468117,177.32771644012104,12406762
2019-12-05,179.84017944335938,180.2407133617988,177.03644201428318,177.07285104138575,11699738
2019-12-06,177.218505859375,179.98583437330245,176.5994946730702,179.8765957474717,10773814
2019-12-09,175.83482360839844,177.18208451317773,175.50711929379224,176.9636072767047,6981671
2019-12-10,171.5745849609375,176.01688999596502,171.13764203261982,175.94406040452714,15972570
2019-12-11,173.03109741210938,173.90498333411398,171.57459779522685,171.57459779522685,14331297
2019-12-12,173.7229461669922,174.92454809980694,173.03111684933012,173.35882122186806,10704007
2019-12-13,175.94406127929688,176.59948144508365,174.19627801723323,174.77886859122003,8521473
2019-12-16,172.52130126953125,177.25488975697743,172.12076739167514,176.96359448946436,12476974
2019-12-17,175.5435333251953,176.01689683768302,172.9582616002615,172.9582616002615,16534369
2019-12-18,178.52935791015625,180.13149375301728,174.59683636489464,175.21584759149275,17794641
2019-12-19,177.94674682617188,180.5320185286094,177.14566745660105,179.18475759713849,9699414
2019-12-20,175.61636352539062,178.49293055711706,174.88811374060512,177.9467489885798,14495913
2019-12-23,173.97779846191406,176.81795632248392,173.79574179499676,176.23535421616293,19817033
2019-12-24,173.86856079101562,174.92451485310386,173.46802688953744,174.05062899902592,8200254
2019-12-26,172.44847106933594,174.3419133816424,172.12076677957475,173.97778852849473,15017235
2019-12-27,172.52130126953125,173.6500848562725,172.19358543850217,172.95824417080084,9048085
2019-12-30,173.468017578125,175.43427795441028,172.95824508722484,173.32236994359675,13680470
2019-12-31,173.10389709472656,174.01420348860134,172.88543140746654,173.7229082121861,7417112
2020-01-01,173.3952178955078,173.75933125034106,172.66696810563374,173.75933125034106,4370931
2020-01-02,174.66964721679688,175.47072664526544,173.3952273253654,173.46804538425064,8726602
2020-01-03,173.68650817871094,175.50712106070634,173.32238329429117,175.50712106070634,9642051
2020-01-06,171.21047973632812,173.5408652113135,171.13765014143945,172.95826307251528,7930726
2020-01-07,171.39251708984375,173.24953883894318,170.84633558012067,171.90228957627926,8740894
2020-01-08,170.55503845214844,171.72023104555504,169.8631977766211,170.40939082048538,7314466
2020-01-09,171.72024536132812,172.30283593654897,171.17405227192944,171.5745861774196,9816703
2020-01-10,173.32237243652344,173.86855395888585,172.44847507668192,173.03107716327716,10357864
2020-01-13,174.232666015625,175.14297233269554,173.50441634592784,173.68648453340307,12715178
2020-01-14,177.14566040039062,177.54620583927297,173.5408553113775,174.9609342398141,12299570
2020-01-15,176.52667236328125,176.96361531597384,175.5799453222915,176.63591098648035,5687654
2020-01-16,175.3250732421875,177.61904989477335,174.85172122347478,176.5995047158463,9730522
2020-01-17,174.74246215820312,176.30818877415402,174.34192824761826,175.3250527408344,7677106
2020-01-20,176.1625518798828,177.14567643310008,174.81529088014216,174.81529088014216,8329721
2020-01-21,173.6501007080078,175.83482695389216,173.322384847063,175.83482695389216,9939680
2020-01-22,173.35879516601562,174.48757886421242,172.66696595233557,174.48757886421242,7949731
2020-01-23,173.24957275390625,173.8685839714832,172.5213344450846,173.3952319557753,6356150
2020-01-24,173.43162536621094,174.12345458230865,172.59413696136286,172.88544379875992,7063834
2020-01-27,170.84634399414062,172.885434040306,170.6278667634506,172.5941272193516,7100949
2020-01-28,168.0426025390625,171.7930669495869,167.86054586558413,170.95559009544138,15144538
2020-01-29,172.33924865722656,173.06749843196877,168.3339095164551,168.5887957836045,21258057
2020-01-30,170.44583129882812,172.59414868745364,169.68117243640413,172.55773965784425,10794458
2020-01-31,171.2468719482422,173.61366621821415,170.44580418364578,171.6838148543577,19166671
2020-02-03,151.18373107910156,157.95642202917466,149.2903000290587,156.57275200021706,82836335
2020-02-04,157.04608154296875,158.4661487531007,152.31248186215618,153.51408340770718,37145337
2020-02-05,157.62869262695312,158.39335140313085,154.02387597928762,157.51945401034158,22072147
2020-02-06,155.51678466796875,160.14113481524674,154.24235337301306,158.75747644366902,28443398
2020-02-07,155.40753173828125,157.08249678023049,154.9341682894362,155.69882699598492,17793265
2020-02-10,153.33204650878906,155.8809090913034,152.96792163412943,155.84448852576526,9987781
2020-02-11,154.824951171875,157.99282504442283,154.24236057560634,157.6651091789439,30951617
2020-02-12,155.15264892578125,156.42708013147922,154.2423425702973,155.40753516692084,10310789
2020-02-13,154.31517028808594,155.44395393246606,153.8054093139595,155.15265865007865,9505645
2020-02-14,151.2565460205078,155.0434192937699,150.60112586821444,154.5700558070735,14260540
2020-02-17,149.14463806152344,151.94837533889554,148.56203595888704,151.47502339186298,16161290
2020-02-18,148.4528045654297,148.99899766950512,146.01318050090472,148.96257710249768,21741128
2020-02-19,150.52828979492188,150.8560056270059,148.45279081203049,149.4723357917108,9403278
2020-02-20,151.07449340820312,151.87557282378242,149.61800531278445,150.74678906828345,16193373
2020-02-24,147.8337860107422,151.07447774562627,146.95990016815324,150.74677343968116,17233132
2020-02-25,146.9599151611328,149.58159603657197,146.74143790814483,148.41640325414298,15903285
2020-02-26,144.62950134277344,147.06912505754275,142.9545363239812,146.12239817294147,18557438
2020-02-27,143.8648681640625,145.03006092553994,142.66326637444314,144.48387934299515,17936226
2020-02-28,143.8648681640625,145.57624250808476,139.8595173252273,142.00784616736857,33885063
2020-03-02,142.226318359375,148.1615210618342,141.02471651498345,145.28495382521297,19274852
2020-03-03,141.17031860351562,143.79199870502012,140.2236033535503,143.46429446238244,18638624
2020-03-04,136.54598999023438,142.4083620842417,135.85414930242368,141.9714076413923,28729502
2020-03-05,136.946533203125,139.2404980240208,135.85415856165255,136.5824083226342,20797182
2020-03-06,132.35861206054688,134.6161799341607,130.90212373118362,134.6161799341607,27795285
2020-03-09,129.0450897216797,130.35593025349135,127.07882892396218,130.35593025349135,22633662
2020-03-11,127.91631317138672,128.7173811486556,125.51309769947434,126.71471120548338,29032759
2020-03-12,113.46061706542969,123.18268050028759,109.63732331904488,123.07345342762181,54043896
2020-03-13,118.15779113769531,119.4322223272106,98.02181296366052,109.23678435119056,63962722
2020-03-16,107.23413848876953,115.13559051352809,105.7776387875174,115.06277245252834,34535653
2020-03-17,108.6177749633789,113.46061355914075,106.36021934963826,107.78029819153876,49492914
2020-03-18,109.74658203125,112.62314935386897,107.30695769962591,110.76612721700961,52178352
2020-03-19,117.86650085449219,119.10451153365517,105.41350677411424,109.7465614613388,93204936
2020-03-20,127.80705261230469,128.53530239771413,120.23330562050283,120.23330562050283,64384067
2020-03-23,112.36824798583984,117.97573421529886,108.65419267017046,115.0627582524979,53330913
2020-03-24,109.01830291748047,119.213740499,107.34333792465722,118.66755902179936,54576761
2020-03-25,107.30695343017578,110.69329321094136,101.2261031285534,109.96505492159116,64913270
2020-03-26,113.89755249023438,116.08228998170006,104.32112578169584,109.23678225246812,60694283
2020-03-27,118.84962463378906,120.88871461194697,112.878013874986,117.97572728027814,33893412
2020-03-30,115.93665313720703,120.08765129503327,113.64267682679683,113.64267682679683,29203338
2020-03-31,125.03970336914062,126.60542976083784,117.64801428504622,119.43221788399013,44272500
2020-04-01,121.18002319335938,125.80438517601573,119.83277376129763,125.03972635021725,18840671
2020-04-03,129.55484008789062,133.0868271113474,121.6169571162745,122.27237726969841,65288649
2020-04-07,132.2129364013672,135.23515106472252,126.45980237086108,135.23515106472252,37509626
2020-04-08,130.10104370117188,133.99715625764307,128.64455550643885,131.70317956136768,39007671
2020-04-09,134.90744018554688,135.63567839066872,131.08414633327064,133.99713377406727,44268652
2020-04-13,132.24935913085938,135.92700590187516,131.8488251720525,134.36127909741964,18427550
2020-04-15,137.8932647705078,141.0975479370415,133.05043676048783,134.03356135855867,50983406
2020-04-16,135.70852661132812,139.24051412632454,135.0531063666907,138.11174186840182,28122965
2020-04-17,136.98294067382812,139.38614408559536,136.14545230419782,138.69431489859022,27694463
2020-04-20,131.5939178466797,138.33018754844798,130.72003200717577,138.33018754844798,37141676
2020-04-21,130.79286193847656,134.21562217782207,128.20759012986295,129.62766917318737,24232310
2020-04-22,132.72271728515625,133.6694328274007,128.17118472037896,130.35592265949293,26132520
2020-04-23,131.48468017578125,133.99713371767777,130.82926002139587,133.23247494754432,34237726
2020-04-24,131.12057495117188,133.12324456337666,130.574381838658,131.81240417355102,18744844
2020-04-27,130.9748992919922,132.75909127763887,130.57435391510475,131.26619452963638,13589672
2020-04-28,130.68360900878906,131.66674498505373,129.66406400824877,131.0841428961295,18488267
2020-04-29,132.64988708496094,133.19608022234092,130.82927406730576,131.44828526293355,22287597
